Nro,Identificacion,Nombres,Apellidos,NroCuenta,IdBanco,Saldo
13152,7219081094,Lucia Carlos Carlos,Perez,4630549382472070,3,217592.2192
88296,556811400,Ricardo,Flores,1188265661298970,3,217470.0299
82034,7144265628,Elena Diego Ana,Mendoza Claros,7159877680075380,3,217460.1835
118157,5955939534,Luis Diego Juan,Mamani,8114959038659280,3,217392.5851
14105,6734953007,Maria Luis,Perez,4520437039026320,3,217360.9515
89913,2655198583,Jose,Mendoza,4331464073685730,3,217265.8954
118602,1625252733,Ricardo Ana,Choque Garcia,9827684260875980,3,217093.4278
45684,4600108127,Elena,Rodriguez Flores,8660185060532780,3,217042.6863
5543,9205798126,Ricardo Juan,Flores,7724551431204720,3,217018.572
84269,2096493975,Jorge Jorge Lucia,Mamani,9188989969251080,3,217001.8468
114586,5634739827,Diego Diego Carlos,Claros,205058543585953,3,216991.8883
47051,5942427663,Diego,Lopez,8382778648721590,3,216838.2894
121086,2834877097,Carlos Diego Ricardo,Mamani Flores,4787303965616080,3,216834.8436
61783,6019861713,Jorge Ricardo,Vargas Flores,3193943671332910,3,216807.0839
40448,2954047740,Ricardo Diego Maria,Mamani Mendoza,971367471146336,3,216779.4754
119305,3990621939,Ana Elena Ricardo,Garcia,3894984759882450,3,216769.2866
94087,3952883621,Sofia Jorge,Garcia,4276788553251040,3,216709.2424
58468,9921839910,Lucia Juan,Garcia,3973033771540820,3,216488.728
17380,6851627877,Ricardo,Rodriguez Mamani,2382271470915080,3,216454
115673,1918412512,Ana Juan,Vargas,4914256522134120,3,216396.8681
104247,9552014214,Diego Jorge Carlos,Perez Perez,5693716484789490,3,216390.0797
106138,107752141,Elena Ricardo Maria,Mamani,1659537328666540,3,216202.5954
80269,8169267199,Diego,Garcia Mendoza,7018751750912890,3,216017.1421
26945,5821279461,Lucia Ana Ana,Mendoza Garcia,6076536649411080,3,215891.1326
5330,6268418387,Carlos Ana Sofia,Vargas Mamani,4212482349797880,3,215873.8661
52157,8391869094,Juan Elena Elena,Rodriguez Lopez,4099419848970560,3,215823.3836
45203,231555546,Juan,Rodriguez Lopez,8223177884444120,3,215813.9578
5299,8228683543,Jorge,Mamani Rodriguez,4415389980212540,3,215731.2113
31917,6260998044,Carlos,Rodriguez,4702803304901330,3,215711.9169
39844,619078817,Maria Jose,Rodriguez Lopez,235107040149228,3,215664.5559
55603,1420256718,Jorge,Choque,5863738299661080,3,215664.1219
77332,6033219573,Carlos Jose Diego,Rodriguez Perez,5464949525162030,3,215646.4891
113596,4876727384,Sofia Diego Juan,Flores Vargas,4267881739103140,3,215496.2081
56353,4210939422,Carlos,Rodriguez,2929327060646730,3,215474.5424
51538,5042291416,Luis Jorge Maria,Perez,9170866564850370,3,215400.1113
29762,2944823113,Ana,Perez Lopez,4858586948611510,3,215350.1625
94853,2452467631,Ricardo Juan Jorge,Claros Claros,1349751331359250,3,215275.268
77827,3311123455,Diego Diego Diego,Flores Rodriguez,6922920300302630,3,215150.9
82010,3227581075,Ana Sofia,Rodriguez,4423093979102890,3,215139.95
72726,5662603774,Juan,Mamani Rodriguez,8177733631431590,3,215024.4386
53263,8185047045,Lucia,Flores,8459665097379310,3,214976.7126
70718,6600574734,Elena Jose Sofia,Claros Rodriguez,2395113953160130,3,214911.7
90147,3594588420,Diego Jorge Sofia,Garcia Mendoza,9586857498585110,3,214887.3453
15556,9502877843,Elena Jorge,Perez Perez,7976164113974410,3,214849.7592
38218,2178168712,Jorge,Flores,3430177878877680,3,214672.6364
69422,77317296,Jorge Lucia Luis,Perez Choque,8504292720892700,3,214568.0444
56355,1704296410,Lucia,Choque,4910191230484790,3,214466.3657
53398,8074940425,Maria Sofia Carlos,Lopez Quispe,8587034719999600,3,214452.0414
95305,7798574091,Sofia,Vargas Mamani,9694341076187540,3,214415.8027
120371,5401395609,Luis Jose,Garcia Mamani,6319296655807830,3,214357.5917
13774,7396923160,Jose Diego,Mamani Vargas,1269465543645070,3,214305.6017
74958,2860754239,Luis,Flores,7093119217564950,3,214136.2606
108384,9221531436,Ana,Mamani Claros,5358402080768560,3,214088.0522
22355,8744407347,Elena Diego,Claros Garcia,2058783600356170,3,214045.8658
82578,2427386683,Lucia Luis Luis,Mendoza Flores,7201581357998990,3,214019.6719
79167,4870692747,Sofia,Flores,3723070353457210,3,213911.8983
15311,3925794239,Diego,Mamani,6198016918600450,3,213903.1607
72840,7132372044,Ricardo Lucia Jose,Garcia,7154867844666950,3,213899.937
82614,1966500044,Diego,Garcia Rodriguez,2842710819431060,3,213883.3451
61902,9810784916,Carlos Lucia Elena,Mamani,8518344469031710,3,213842.6969
92801,854739744,Sofia Diego Diego,Quispe Flores,673045962938100,3,213786.874
42999,3806685917,Carlos Juan Ricardo,Quispe Mamani,1498459205120610,3,213747.5794
118098,665294418,Jose Sofia,Mamani,888431301873164,3,213581.3168
108948,5445225531,Ana Carlos Juan,Mamani Quispe,5429344543060430,3,213580.6272
76789,3959026235,Luis,Rodriguez,9260849151195740,3,213545.9267
17809,6685071577,Luis Ana,Mendoza Flores,2790948520444980,3,213522.4416
46943,2141470895,Maria Maria Ana,Quispe,4855871685297080,3,213508.1579
74760,4317685431,Ricardo,Flores,8260135674736960,3,213488.12
69761,6651981688,Maria Maria Lucia,Perez Lopez,8483767140462580,3,213410.8475
66313,3714717016,Diego,Quispe Garcia,3164977044256260,3,213235.0172
91565,9857230253,Elena,Garcia,9538186629976600,3,213155.3897
72605,6839589567,Ana,Mendoza Flores,3851723455699450,3,213093.9612
2011,7964361391,Elena,Vargas Claros,9355285086048060,3,213074.7
95060,9078734079,Ana Sofia Juan,Perez,2016955924832760,3,212972.8939
89184,9788609868,Ricardo Elena Ricardo,Vargas Lopez,5850050780931660,3,212924.0587
87956,9884209688,Ricardo,Lopez,2910748291273430,3,212877.8556
27634,6974403910,Lucia Ricardo Elena,Rodriguez Garcia,7860641796130960,3,212673.8921
107388,8325102180,Juan Luis Juan,Claros,225084769796047,3,212660.5163
56374,8704715387,Luis Luis Sofia,Garcia Flores,6253973926662260,3,212653.8647
74026,1897920676,Elena Carlos Jorge,Quispe,818269592355334,3,212651.0414
51300,5762559502,Carlos Elena Juan,Lopez,9690105362304140,3,212623.3001
50022,5574907719,Lucia Luis Lucia,Perez,7117374970296150,3,212545.1155
119405,7678496087,Diego,Mamani,4866582594221010,3,212520.5407
90273,8924941627,Jose Elena,Mendoza,2930979381770960,3,212515.3008
74011,7298396628,Sofia Jose,Vargas Claros,8949003112837930,3,212507.8551
64404,2381523435,Luis,Garcia Flores,6507343356749940,3,212437.6691
10730,8362018277,Elena Diego Lucia,Claros,4626021725959320,3,212434.7601
107612,1381726804,Sofia,Rodriguez Martinez,7699796713798210,3,212421.5261
57351,4120473239,Carlos Lucia Diego,Mamani,7917915364988170,3,212403.5291
16156,4736463066,Maria Juan Ricardo,Mendoza Quispe,7437876893632680,3,212401.767
84729,1646193004,Lucia Carlos Lucia,Rodriguez,5611395660881810,3,212298.0478
70160,8773858961,Luis Elena Elena,Quispe,328255626322023,3,212102.4895
115202,7699704547,Sofia Luis Elena,Flores,5807202077157260,3,211985.6704
68676,3776185818,Juan Elena,Vargas Mendoza,8366269147083520,3,211920.3118
79321,3273965802,Lucia Carlos Jose,Rodriguez Lopez,3406586917868380,3,211852.2543
18050,4095170989,Maria Juan,Claros Flores,3557108821569540,3,211816.9356
99910,968915380,Carlos Diego,Mamani Choque,9548166990541930,3,211725.9761
99532,4126121437,Maria,Garcia Perez,3420542142840910,3,211699.5212
63643,7623081168,Elena Elena Sofia,Mendoza,6584907326210990,3,211668.8809
30285,6546040364,Sofia Jose Juan,Garcia,2909530883451800,3,211630.7617
92119,4075575882,Diego Ana Lucia,Perez Rodriguez,9389005492092350,3,211559.2368
101722,6940051532,Maria Sofia Ricardo,Quispe,6239020527592370,3,211549.4998
10842,6050949734,Ricardo Juan,Lopez Rodriguez,4212306601477810,3,211492.8489
7111,8092709066,Jorge Maria Jorge,Vargas Vargas,8236240626751630,3,211426.5654
20728,6879374854,Ricardo Jorge Carlos,Flores Perez,7863542656963750,3,211371.1901
105726,1381322181,Jorge,Mamani Quispe,2293432540140280,3,211166.6986
112961,4923145216,Maria Carlos,Mamani,9741669539976270,3,211164.5523
73069,1080363139,Ana Jose,Choque,1773284298222320,3,211157.7843
106166,7999180484,Juan Lucia Elena,Vargas Lopez,2803850482240090,3,211102.4398
44410,6154633871,Jorge Elena,Vargas Claros,6196140626251150,3,211075.5743
119850,3452960817,Jorge Diego Ana,Rodriguez,6641723440941790,3,210868.7794
24844,81994982,Elena,Martinez Perez,296640198179147,3,210847.0142
85122,4605349440,Lucia Jose,Flores Vargas,7512656449014300,3,210784.0234
36946,8978940946,Ana Juan Sofia,Garcia Vargas,6030657640210880,3,210553.2435
112240,5501724160,Jorge,Rodriguez Garcia,1923345000993190,3,210307.249
89257,3008053022,Luis Sofia Maria,Garcia,7387588851240410,3,210194.6204
114869,8517368931,Ricardo Diego Sofia,Vargas,3414472257975440,3,210164.9301
19503,8676038721,Sofia Elena Luis,Lopez,5399099053221300,3,210160.7984
32858,6683810194,Maria Ricardo Ana,Claros Vargas,420970406716229,3,210151.7801
49430,3032651089,Sofia,Rodriguez Rodriguez,1443060405583480,3,210136.6347
105096,7415787934,Jose Carlos Carlos,Mamani,6061584312966220,3,210132.7866
101578,1917753767,Lucia,Perez,8860241355130380,3,210130.1462
56002,268275656,Luis,Vargas,775522264127190,3,210077.2564
11911,9335124637,Diego,Flores,6993636828520180,3,209965.3641
92988,364301143,Elena Sofia,Martinez Lopez,5076362387284050,3,209870.3445
64214,5151086803,Jorge Juan Luis,Perez Flores,9430695719591090,3,209801.4015
19865,3497502820,Luis,Mendoza Rodriguez,9793360882711350,3,209800.621
51196,8089415948,Ricardo,Vargas Garcia,4885870417115480,3,209799.9896
94631,5212327633,Lucia Ricardo,Garcia Mendoza,8135037578360100,3,209772.0602
86065,4762567699,Luis Sofia Juan,Lopez Perez,3391625383649870,3,209544.4654
101237,8751491666,Jorge Luis Elena,Lopez,1768351277015250,3,209461.9368
71502,247555905,Jorge Carlos,Quispe,4343421653632530,3,209167.6211
23810,8736996826,Ana Juan Sofia,Claros Rodriguez,1192443823493210,3,209080.181
12795,422978816,Jose Ana Juan,Choque Perez,621941853078532,3,208966.4828
41606,6632621673,Jorge Lucia,Perez,6669198957489720,3,208948.79
111594,2965427465,Ricardo Diego,Mamani,2817009689160360,3,208945.9637
7320,4472638307,Diego,Flores Vargas,6531007762411300,3,208927.0835
105765,7010620441,Jose,Lopez Flores,3433560789446440,3,208904.4802
92747,8128024914,Ana,Garcia Garcia,6246647795519380,3,208835.2919
106056,1898305784,Maria Luis Lucia,Flores Vargas,1458515948569230,3,208707.5506
103432,6099337147,Luis,Quispe,9434389041763460,3,208707.4888
47817,3301261313,Diego Ana Lucia,Mendoza Quispe,971468829686281,3,208514.0052
79518,9536272020,Ricardo,Flores Flores,6502253846811770,3,208319.4646
87510,9052536208,Ana,Mamani,6624689950589430,3,208314.7148
101385,1234481007,Elena Jose Luis,Quispe,7943993631488520,3,208308.9164
80206,6246321531,Carlos Jorge,Vargas Rodriguez,9212766801150260,3,208267.5755
102974,1148474077,Carlos Maria,Perez,9716051326012150,3,208153.1876
112294,3626228276,Sofia Maria Ricardo,Claros,7377678876272920,3,208121.49
91636,665217966,Juan,Quispe,1653209990591880,3,208120.0187
37656,9291930277,Carlos Ricardo,Garcia,7070951520941200,3,208049.9468
82773,8288212249,Maria,Claros Garcia,2493487417824900,3,207994.2497
69403,260355569,Sofia,Garcia Choque,2315449390222040,3,207939.2415
82980,3250385789,Lucia Diego,Garcia,8182777379758980,3,207901.5818
72546,9690650160,Diego,Flores Mamani,221401173922929,3,207890.1291
101486,8501098433,Diego Juan Maria,Garcia Perez,4910685470081610,3,207887.1409
27779,1770419333,Juan Jorge,Quispe,4868317061347750,3,207807.9967
117981,7545891960,Ana Ricardo,Quispe,5796761003477940,3,207695.1241
122650,7985385427,Elena Luis,Perez Lopez,356350873381055,3,207693.2691
23988,6127540842,Luis Ana,Garcia,5223775778961230,3,207677.8489
8930,5935542858,Elena Maria,Lopez Vargas,8639625938104640,3,207649.517
51256,4837827644,Jorge,Perez,9011451762860980,3,207636.1086
12343,4671491165,Carlos Jorge,Flores,5623113130251320,3,207592.4624
119258,7992348031,Jose Maria Elena,Flores Perez,1403576229496970,3,207572.3872
101154,2844887419,Diego Ricardo Ricardo,Mendoza Vargas,9862676148401750,3,207502.5795
118872,9628653939,Diego Luis Luis,Mendoza,3674867322538480,3,207492.6012
113627,74823603,Juan Carlos Ana,Garcia,4858627342681640,3,207396.0252
63995,1154776774,Lucia,Vargas Mamani,9825046264180290,3,207366.0211
110498,4170114881,Jorge Sofia Jose,Mamani Claros,5562797724356750,3,207293.345
48153,7489888301,Sofia Ricardo,Vargas Claros,3697376258506320,3,207252.6256
51773,1420448177,Elena,Garcia Flores,6318593522355800,3,207248.8531
47615,4266944156,Jorge Elena Lucia,Perez,9238456138671560,3,207082.3157
9368,2233779416,Ana Diego,Garcia,2149715231570980,3,207075.6913
104698,1296208023,Lucia,Lopez,1372594675260160,3,207052.0264
89922,953312541,Ricardo,Rodriguez,74760305299076,3,206988.5354
96481,3713471566,Juan Carlos Sofia,Garcia,3050568158327710,3,206896.8374
39207,1407005057,Sofia,Mamani Perez,3349451841708520,3,206844.7764
36097,7444344107,Jose Jose Lucia,Mendoza,4876684077623430,3,206725.1807
118590,8705241772,Juan Lucia,Lopez Garcia,4838905753656800,3,206717.4032
47415,8711678103,Carlos,Mendoza Flores,5806104190128940,3,206692.2547
34213,4828876082,Jose Carlos Luis,Claros Claros,6738528837558440,3,206446.8676
103345,5638840091,Ricardo Diego,Rodriguez Mamani,6302294592915240,3,206171.4846
122930,5000074083,Ricardo Carlos Jorge,Claros Perez,8513596507558940,3,206157.5017
91495,8468669947,Luis Lucia,Rodriguez,3790053133213380,3,206067.559
86884,6736434018,Ricardo,Rodriguez,4329631467807560,3,205961.6125
111374,3509360719,Luis,Vargas,2767701984109000,3,205952.3565
12397,3291028104,Diego Jorge,Perez Flores,7847534460378280,3,205943.9893
10680,8310139666,Maria,Quispe,2944196619167290,3,205806.829
58263,7775222229,Maria Luis Diego,Mendoza,6094204118845950,3,205805.8895
24761,8380457755,Elena Diego Jose,Perez,1474760736857940,3,205720.7152
73341,5414437803,Ana Lucia,Claros,492836377639117,3,205662.4485
108398,8524206029,Maria Jose Elena,Mendoza,9945476627440080,3,205593.4768
20940,7681989672,Jose Luis,Vargas,492284736045992,3,205310.9529
22457,9084372548,Maria Jorge,Perez,3914623943031360,3,205289.7528
116679,5544272826,Jose Maria,Mendoza,1303305365730630,3,205288.6939
97854,2043867100,Elena Juan Jose,Vargas Rodriguez,4351989583054190,3,205260.2985
108457,1930949015,Lucia Ricardo Luis,Garcia,3896670429563430,3,205249.2154
77536,3805294389,Ana Juan,Mendoza,3040616557614350,3,205236.2115
89254,6432117435,Jorge,Mendoza,162214348397597,3,205218.5183
49942,2464454461,Jorge,Perez,318774404906041,3,205188.5576
26283,1373447976,Diego Lucia Lucia,Martinez Quispe,5668044582322920,3,205175.4624
69886,2597654837,Lucia,Flores,3820971734509390,3,205159.2079
106137,5932363117,Carlos Maria,Garcia Rodriguez,4235662086820180,3,205128.0636
57874,4467682923,Sofia Maria Lucia,Rodriguez Rodriguez,3152747614340510,3,205097.5011
10044,7718652390,Luis Sofia Luis,Mendoza Mamani,1090782625571210,3,205078.6637
30672,3921466490,Lucia,Rodriguez,6409412216880800,3,205061.2706
61078,4737470651,Carlos Maria Sofia,Perez,2316122157354700,3,204961.0894
109842,3813332403,Diego Diego,Claros,1705618205196380,3,204843.0457
114684,2012659555,Maria Carlos Jose,Mamani,9525621491888220,3,204588.9699
101105,1610672015,Carlos Elena Juan,Flores Flores,4265888344760450,3,204566.9723
36770,3637612455,Elena Lucia Luis,Flores,7615559536955240,3,204566.6573
2916,7394994846,Lucia,Vargas,8981873449591390,3,204545.7396
111927,6924921864,Elena,Vargas,2319897306656300,3,204463.4875
33512,5290658967,Carlos Luis,Lopez,3925044728324480,3,204354.4995
40495,317686449,Ricardo Sofia Juan,Flores,7019548728900430,3,204295.2829
63860,1793897703,Maria Jose,Lopez,6259992674480420,3,204271.4992
96621,2884071383,Maria,Flores,9852789890081900,3,204232.9483
11658,1764356330,Carlos,Lopez Martinez,7176280304862200,3,204221.1644
57827,9542109916,Jose Diego Maria,Perez Lopez,4386511967786850,3,204138.2486
41232,3695094677,Juan,Garcia,7158922989908060,3,204057.295
120122,7019975671,Lucia Sofia,Perez Claros,118664627986333,3,204034.8084
37637,5040103396,Luis Jose Maria,Garcia Claros,1927783153869370,3,204001.3652
117669,8427389845,Maria Jorge,Mendoza Vargas,2652708167127720,3,203957.0571
28228,1407424567,Elena Luis Jose,Lopez,9291738356100260,3,203769.3926
23168,6652533705,Maria Elena,Flores,1749378065955400,3,203767.7472
2723,9395911039,Ana Jorge Ricardo,Mendoza Claros,102508034064550,3,203699.7915
25557,8722978973,Maria,Claros,4925819204544050,3,203662.3447
16224,8666817898,Lucia,Perez Flores,4177215414607830,3,203475.1279
78968,1053438051,Juan,Martinez,7572884988093820,3,203273.4089
82227,6557986924,Elena Jorge Jose,Mamani Claros,5569958326340770,3,203239.9054
117319,8164016790,Jorge Jorge,Garcia Perez,5603016126136220,3,203208.9582
60376,7329317110,Juan,Claros,3678409017570430,3,203203.954
93605,9296337797,Lucia,Mendoza Mendoza,6076054113441080,3,203154.1664
94722,4074221290,Carlos Jorge Elena,Lopez Quispe,2173720516923740,3,203029.0493
117968,9492908582,Lucia Maria Elena,Vargas,5836820502758490,3,202954.1023
12554,8179423859,Luis Elena,Claros Mendoza,7437792513797250,3,202820.1896
85617,5654576112,Lucia Juan,Garcia,9169715651125460,3,202802.7204
42023,8703072737,Jorge Jorge Ana,Rodriguez Mamani,896710570064257,3,202776.7074
97121,8372478010,Ricardo,Lopez,5291513024994420,3,202702.1804
51378,3972532297,Carlos Elena Ana,Claros,6985022260908160,3,202670.2251
13847,9633544098,Sofia Ana,Claros Flores,3643834423232740,3,202647.0578
4083,8470520718,Jose Luis Luis,Mamani,9318349404928330,3,202587.4031
112445,8283052793,Jose Maria,Flores,9076685916147640,3,202504.1144
699,8597114928,Diego Ana Diego,Garcia,871422318429941,3,202443.7822
123383,1928929285,Jose Ricardo,Perez,533629946620577,3,202381.4612
9725,5130406321,Maria Diego,Garcia,9343435445075600,3,202379.7862
54428,3319133248,Jose,Garcia Quispe,215699438919138,3,202372.8905
88700,1117989535,Ana Ana,Martinez Perez,3250903897302140,3,202352.0751
78317,5274248565,Maria,Flores Lopez,2238146785993130,3,202278.66
5774,1281959971,Luis,Flores Quispe,771421066850027,3,202223.2159
101437,4930999536,Ana Juan,Claros,4918727749551120,3,202061.0312
94655,4469445360,Lucia,Mendoza,9107443109394870,3,202040.9197
33478,6733112802,Carlos Ricardo Lucia,Lopez Claros,5282095370310780,3,202011.9405
72528,2866340726,Maria Diego,Perez Rodriguez,5283685297876950,3,201931.4447
10742,8917645860,Juan Elena,Claros Mamani,7898104850257160,3,201729.3628
8294,1693795797,Elena,Perez Quispe,2969958373155690,3,201727.7893
12555,8179423859,Luis Elena,Claros Mendoza,2644757249524800,3,201665.4612
79380,7040809502,Jorge Diego,Mamani Flores,5353846483286090,3,201608.3554
88121,4443665196,Jorge,Vargas,5106340582871000,3,201569.87
72733,2249704754,Juan,Rodriguez Quispe,3398453651652200,3,201550.4522
1479,4828731359,Ricardo,Flores,740424380341772,3,201431.1217
64806,5756714945,Jose,Rodriguez Perez,5130173980898890,3,201366.8278
115538,5625741451,Jorge Ana,Rodriguez Flores,9665963929878330,3,201362.8719
111679,7421339758,Juan Elena,Vargas Garcia,4556003029237460,3,201305.3573
29146,941635272,Juan Carlos,Flores,3165300126774650,3,201132.5398
62050,3634773154,Luis,Lopez,8698502102976900,3,201091.8958
118725,5099337273,Ana Maria Jorge,Flores,427293047628538,3,201024.6232
22321,9525573179,Maria Ana,Flores,7110264333961690,3,201000.087
51180,8685959040,Jorge Sofia,Flores Vargas,3302556010759270,3,200917.5772
114672,4668343856,Elena,Mamani Vargas,5209279194716890,3,200895.7252
30050,5461620710,Sofia Jorge,Flores,1013972938014700,3,200887.7494
85044,2143815430,Elena Sofia Sofia,Perez,3866757452145580,3,200857.8489
81038,9387474598,Juan Juan,Flores,3384723558337440,3,200807.0553
51682,9548922478,Maria,Claros,3921904249963220,3,200798.2249
43567,4625118637,Carlos Jose Ana,Perez Quispe,887592721973230,3,200668.6673
25924,6718148208,Luis Elena,Mendoza,3131589098828690,3,200626.1114
90864,3783214073,Luis Diego,Vargas,9807214091329900,3,200382.9119
101150,3104010672,Elena Maria,Rodriguez Vargas,8474290770447620,3,200245.874
33936,6002663024,Carlos Carlos,Claros Mendoza,4424716322865040,3,200134.124
25112,5545826210,Ricardo,Perez Mendoza,1662648649939180,3,200048.8853
65537,9234644073,Jorge,Perez Quispe,8681589407068910,3,200029.1443
89496,2030803406,Sofia Diego,Mamani Mendoza,1468343415712680,3,200020.7001
2130,6852808888,Jose Juan,Claros Mamani,9249657424601910,3,199810.1625
6578,6564865472,Jorge Maria,Quispe,5126865081007300,3,199803.9222
108556,3437128741,Maria Diego,Rodriguez,9199841593102110,3,199777.9107
118515,7873404593,Luis Diego,Quispe,2151191815439940,3,199708.5523
59774,1684983962,Ana,Mamani Rodriguez,407732685082112,3,199676.7683
9679,4132519355,Lucia Carlos,Quispe,992535836395783,3,199645.0982
77014,4668662942,Diego Carlos,Vargas,3152419306306830,3,199629.4085
227,319820599,Carlos,Quispe Martinez,6525200306447440,3,199578.4656
10422,913889095,Jose,Garcia Vargas,1173088611344500,3,199509.6534
62463,3506230602,Carlos Diego Sofia,Claros,5593930644926620,3,199485.2319
18010,1670365713,Lucia,Mamani Martinez,3174753787587100,3,199479.4303
90512,7467472214,Jorge,Flores Lopez,6621833013425930,3,199477.2525
44800,7188679719,Ana Maria,Mamani Flores,2986745401247500,3,199243.7119
103744,6929679926,Juan,Claros,775129199838182,3,199215.6905
37718,2227471616,Sofia Elena Diego,Lopez,4891605678767180,3,199189.3649
39051,9911825445,Jose,Quispe,4751611130712580,3,199154.2736
119158,4612288233,Lucia,Vargas Mamani,8837455613202400,3,198867.4574
65982,1576776974,Diego Diego Carlos,Choque Martinez,7400770272520380,3,198613.2907
77606,7513652360,Maria Maria,Claros Rodriguez,8653094699690230,3,198559.261
32645,2922598000,Luis Ricardo,Lopez Garcia,9242662519699900,3,198464.0017
97283,756992131,Carlos Carlos,Mamani,948099904499878,3,198414.7868
53791,1376994659,Jose Jose,Flores,3514711767042820,3,198376.4475
104503,1229390907,Ana Jose Lucia,Mamani Vargas,6828352829096260,3,198348.2091
96646,1001191038,Sofia,Choque Lopez,1149181269451810,3,198288.3597
6577,6564865472,Jorge Maria,Quispe,8760653651102160,3,198283.1054
105309,25866215,Diego Carlos Jose,Martinez,9688567166079030,3,198187.162
71377,8595388968,Luis Juan,Perez,9990539259757960,3,198086.3432
91283,3593970422,Sofia,Mendoza,2380632488915260,3,198038.2411
111335,6626497872,Jose Ana Luis,Flores,5109894272572890,3,197992.062
57323,475086170,Carlos Carlos,Perez,7022631766711850,3,197948.6982
45858,4174851927,Sofia,Perez Mendoza,2620864334950920,3,197899.9685
119502,3290328619,Jorge Elena Carlos,Mamani Rodriguez,6996716962310960,3,197895.5172
110187,4184078382,Luis Carlos Juan,Quispe,1584079607539700,3,197890.7394
4838,7428543141,Luis,Claros,3708492356594120,3,197755.2179
95661,6664810261,Elena Maria Sofia,Claros Rodriguez,9850520581114150,3,197578.4881
46659,5550866170,Ana Elena,Lopez,3282930847628200,3,197570.9899
8016,9247834507,Jorge Diego,Lopez,349086803800695,3,197563.7985
11596,325890440,Jose Diego,Lopez Garcia,3816395501844710,3,197526.1644
103318,8216138280,Ricardo Luis,Mendoza,2761805619422840,3,197364.9778
55870,5961252539,Carlos,Vargas Rodriguez,8002815830408050,3,197359.793
41392,2139583944,Carlos Jorge,Lopez Lopez,7588733634034510,3,197348.8785
108704,8645801816,Ana Jorge,Claros,331674450520158,3,197155.1452
99132,1356062893,Carlos Elena,Garcia Rodriguez,9259464149458970,3,197061.2847
110420,1541816396,Juan,Lopez,5416212081725770,3,196995.2847
46848,1885883758,Ricardo,Mamani,2080754920246280,3,196911.89
24888,9621541579,Sofia,Vargas Garcia,1394787827204670,3,196814.8568
12435,2226772850,Ana Maria,Rodriguez Perez,5986381892217110,3,196807.911
68759,7246586089,Maria,Mendoza Rodriguez,559579638560736,3,196788.2321
24895,8178885017,Diego Elena,Vargas,535212852794394,3,196638.641
62142,6565591486,Luis Carlos,Quispe Mendoza,3408781198131050,3,196407.9
66083,7202744294,Elena Carlos Lucia,Vargas Mamani,9818484662567520,3,196316.2913
29764,3281873961,Jose Sofia,Claros Claros,5965085136819640,3,196196.9682
115494,1776639164,Diego Elena Ana,Quispe,4899578620626330,3,196085.2645
87806,5100734078,Jorge Jose Diego,Rodriguez,5041029572336310,3,196069.4739
91003,3275873697,Ana,Rodriguez,8267653917242140,3,196054.5044
84745,6870123304,Diego Sofia Carlos,Rodriguez,8786439859108810,3,195904.541
47225,4293837521,Ricardo,Mendoza,3477764451596290,3,195894.0439
4510,4340329355,Lucia Diego,Lopez Quispe,7612476047492990,3,195890.9349
11337,2368484052,Juan,Lopez Claros,2956092508630590,3,195808.7198
26519,8954432162,Carlos Lucia Jose,Claros,7867254885927280,3,195783.8516
41731,7618621374,Carlos Carlos,Lopez,5382678406519250,3,195747.6909
92458,3806878472,Elena Jose,Quispe Quispe,2992881252264580,3,195736.0965
96886,7939366043,Maria Lucia Carlos,Garcia,3347534313500570,3,195630.16
108038,1669946579,Lucia Ana Luis,Rodriguez,9602698847421790,3,195455.8882
27534,4102004330,Maria,Mendoza Claros,6499930802375680,3,195395.3908
50812,2485660265,Maria Lucia,Mendoza,6161598010066640,3,195383.8382
14104,6734953007,Maria Luis,Perez,8317060890781470,3,195289.9877
70225,9572858716,Juan Luis Maria,Mamani,4224871543511570,3,195266.7131
10309,3572920638,Lucia Ricardo Jose,Garcia Claros,9200521191276500,3,195247.395
88401,9815908671,Juan,Perez,5160562640072680,3,195105.1024
57019,6361496431,Carlos Lucia,Garcia,1179670591811320,3,195098.6905
66591,4222698013,Jose,Vargas,5291201956889790,3,195057.4581
37744,4502335791,Juan Diego,Claros Lopez,5229566567289150,3,194870.5445
69726,3002215630,Sofia Jose,Vargas,9620574503303130,3,194709.1584
45831,3701919060,Sofia Sofia Maria,Vargas Garcia,9042994984704970,3,194656.9541
86561,2920206573,Juan,Rodriguez Flores,9710694981639600,3,194517.5004
54856,376549466,Ricardo Maria,Mamani,6814225117915140,3,194494.8805
56780,1386220065,Lucia Jose Diego,Lopez Flores,1776222879521880,3,194479.3549
78835,9998678545,Lucia Elena,Quispe,7321691561047140,3,194299.8705
64447,223502734,Juan Jorge,Garcia Garcia,1822190074135000,3,194281.3007
49362,7081961476,Jose,Flores,5442384157747900,3,194022.0046
44773,720056948,Carlos Carlos,Flores,9993000872805220,3,193959.1055
106805,1602204920,Sofia,Vargas,9437384602789130,3,193950.0814
46132,9505949886,Lucia Jorge,Quispe Vargas,7952176602422780,3,193852.0907
76558,7984378975,Ricardo,Mendoza Garcia,8777645472924310,3,193778.9563
52327,2623606973,Diego,Claros,6529739215088250,3,193777.0062
92835,5790127486,Sofia Jorge Sofia,Flores,6815720215624490,3,193761.5274
103900,1150189025,Diego Ana,Garcia,9665504784255520,3,193704.0164
42059,3601656371,Diego Ana Maria,Flores Mendoza,4112406951178450,3,193702.6224
